Kingdom,Phylum,Subphylum,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Genus,Species,Infraorder,Subgenus
NA, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Peracarida, Mysidacea,NA,NA, Mysidae, Gastrosaccinae, Gastrosaccus, spinifer,NA,NA
NA, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Peracarida, Mysidacea,NA,NA, Mysidae, Heteromysini, Heteromysis, formosa,NA,NA
NA, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Peracarida, Mysidacea,NA,NA, Mysidae, Leptomysini, Leptomysis, gracilis,NA,NA
NA, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Peracarida, Mysidacea,NA,NA, Mysidae, Leptomysini, Mysidopsis, angusta,NA,NA
NA, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Peracarida, Mysidacea,NA,NA, Mysidae, Leptomysini, Mysidopsis, gibbosa,NA,NA
NA, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Peracarida, Mysidacea,NA,NA, Mysidae, Mysini, Acanthomysis, longicornis,NA,NA
NA, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Peracarida, Mysidacea,NA,NA, Mysidae, Mysini, Hemimysis, lamornae,NA,NA
NA, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Peracarida, Mysidacea,NA,NA, Mysidae, Mysini, Mesopodopsis, slabberi,NA,NA
NA, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Peracarida, Mysidacea,NA,NA, Mysidae, Mysini, Neomysis, integer,NA,NA
NA, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Peracarida, Mysidacea,NA,NA, Mysidae, Mysini, Paramysis, arenosa,NA,NA
NA, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Peracarida, Mysidacea,NA,NA, Mysidae, Mysini, Praunus, flexuosus,NA,NA
NA, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Peracarida, Mysidacea,NA,NA, Mysidae, Mysini, Praunus, inermis,NA,NA
NA, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Peracarida, Mysidacea,NA,NA, Mysidae, Mysini, Praunus, neglectus,NA,NA
NA, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Peracarida, Mysidacea,NA,NA, Mysidae, Mysini, Schistomysis, kervillei,NA,NA
NA, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Peracarida, Mysidacea,NA,NA, Mysidae, Mysini, Schistomysis, ornata,NA,NA
NA, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Peracarida, Mysidacea,NA,NA, Mysidae, Mysini, Schistomysis, spiritus,NA,NA
NA, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Peracarida, Mysidacea,NA,NA, Mysidae, Siriellinae, Siriella, armata,NA,NA
NA, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Peracarida, Mysidacea,NA,NA, Mysidae, Siriellinae, Siriella, clausii,NA,NA
NA, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Peracarida, Mysidacea,NA,NA, Mysidae, Siriellinae, Siriella, jaltensis,NA,NA
NA, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Peracarida, Mysidacea,NA,NA, Mysidae, Siriellinae, Siriella, norvegica,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Cirripedia,NA, Thoracica, Balanomorpha,NA, Balanidae, Balaninae, Balanus, amphitrite,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Cirripedia,NA, Thoracica, Balanomorpha,NA, Balanidae, Balaninae, Balanus, balanus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Cirripedia,NA, Thoracica, Balanomorpha,NA, Balanidae, Balaninae, Balanus, crenatus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Cirripedia,NA, Thoracica, Balanomorpha,NA, Balanidae, Balaninae, Balanus, hameri,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Cirripedia,NA, Thoracica, Balanomorpha,NA, Balanidae, Balaninae, Balanus, improvisus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Cirripedia,NA, Thoracica, Balanomorpha,NA, Balanidae, Balaninae, Elminius, modestus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Cirripedia,NA, Thoracica, Balanomorpha,NA, Balanidae, Balaninae, Semibalanus, balanoides,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Cirripedia,NA, Thoracica, Balanomorpha,NA, Balanidae, Coronulinae, Coronula, diadema,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Cirripedia,NA, Thoracica, Balanomorpha,NA, Balanidae, Coronulinae, Coronula, reginae,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Cirripedia,NA, Thoracica, Balanomorpha,NA, Balanidae, Coronulinae, Xenobalanus, globicipites,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Cirripedia,NA, Thoracica, Lepadomorpha,NA, Lepadidae,NA, Lepas, anatifera,NA, Lepas
 Animalia, Arthropoda,NA, Crustacea, Cirripedia,NA, Thoracica, Lepadomorpha,NA, Lepadidae,NA, Lepas, anserifera,NA, Lepas
 Animalia, Arthropoda,NA, Crustacea, Cirripedia,NA, Thoracica, Lepadomorpha,NA, Lepadidae,NA, Lepas, fascicularis,NA, Lepas
 Animalia, Arthropoda,NA, Crustacea, Cirripedia,NA, Thoracica, Lepadomorpha,NA, Lepadidae,NA, Lepas, hilli,NA, Lepas
 Animalia, Arthropoda,NA, Crustacea, Cirripedia,NA, Thoracica, Lepadomorpha,NA, Lepadidae,NA, Lepas, pectinata,NA, Lepas
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Caprellidea,NA, Caprellidae,NA, Aeginella, spinosa,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Caprellidea,NA, Caprellidae,NA, Aeginina, longicornis,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Caprellidea,NA, Caprellidae,NA, Caprella, acanthifera,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Caprellidea,NA, Caprellidae,NA, Caprella, equilibra,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Caprellidea,NA, Caprellidae,NA, Caprella, linearis,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Caprellidea,NA, Caprellidae,NA, Caprella, macho,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Caprellidea,NA, Caprellidae,NA, Caprella, septentrionalis,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Caprellidea,NA, Caprellidae,NA, Caprella, tuberculata,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Caprellidea,NA, Caprellidae,NA, Pariambus, typicus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Caprellidea,NA, Caprellidae,NA, Phtisica, marina,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Caprellidea,NA, Caprellidae,NA, Pseudoprotella, phasma,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Caprellidea,NA, Cyamidae,NA, Cyamus, catodontis,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Caprellidea,NA, Cyamidae,NA, Isocyamus, delphinii,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Caprellidea,NA, Cyamidae,NA, Platycyamus, thompsoni,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Caprellidea,NA, Cyamidae,NA, Scutocyamus, parvus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Ampeliscidae,NA, Ampelisca, aequicornis,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Ampeliscidae,NA, Ampelisca, brevicornis,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Ampeliscidae,NA, Ampelisca, diadema,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Ampeliscidae,NA, Ampelisca, gibba,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Ampeliscidae,NA, Ampelisca, macrocephala,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Ampeliscidae,NA, Ampelisca, spinipes,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Ampeliscidae,NA, Ampelisca, tenuicornis,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Ampeliscidae,NA, Ampelisca, typica,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Ampeliscidae,NA, Byblis, gaimardi,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Ampeliscidae,NA, Haploops, setosa,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Ampeliscidae,NA, Haploops, tubicola,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Amphilochidae,NA, Amphilochoides, boecki,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Amphilochidae,NA, Amphilochoides, serratipes,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Amphilochidae,NA, Amphilochus, manudens,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Amphilochidae,NA, Amphilochus, neapolitanus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Amphilochidae,NA, Amphilochus, spencebatei,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Amphilochidae,NA, Amphilochus, tenuimanus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Amphilochidae,NA, Gitana, sarsi,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Amphilochidae,NA, Gitanopsis, bispinosa,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Amphilochidae,NA, Gitanopsis, inermis,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Amphilochidae,NA, Paramphilochoides, intermedius,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Amphilochidae,NA, Paramphilochoides, odontonyx,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Amphilochidae,NA, Peltocoxa, brevirostris,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Ampithoidae,NA, Ampithoe, gammaroides,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Ampithoidae,NA, Ampithoe, rubricata,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Ampithoidae,NA, Sunamphitoe, pelagica,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Aoridae,NA, Aora, gracilis,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Aoridae,NA, Autonoe, longipes,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Aoridae,NA, Lembos, websteri,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Aoridae,NA, Leptocheirus, hirsutimanus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Aoridae,NA, Leptocheirus, pectinatus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Aoridae,NA, Leptocheirus, pilosus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Aoridae,NA, Microdeutopus, anomalus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Aoridae,NA, Microdeutopus, gryllotalpa,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Aoridae,NA, Microdeutopus, versiculatus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Aoridae,NA, Unciola, crenatipalma,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Aoridae,NA, Unciola, planipes,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Argissidae,NA, Argissa, hamatipes,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Cheluridae,NA, Chelura, terebrans,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Colomastigidae,NA, Colomastix, pusilla,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Corophiidae,NA, Corophium, acherusicum,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Corophiidae,NA, Corophium, affine,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Corophiidae,NA, Corophium, arenarium,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Corophiidae,NA, Corophium, bonnellii,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Corophiidae,NA, Corophium, crassicorne,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Corophiidae,NA, Corophium, curvispinum,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Corophiidae,NA, Corophium, insidiosum,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Corophiidae,NA, Corophium, lacustre,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Corophiidae,NA, Corophium, multisetosum,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Corophiidae,NA, Corophium, sextonae,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Corophiidae,NA, Corophium, volutator,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Corophiidae,NA, Siphonoecetes, kroyeranus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Corophiidae,NA, Siphonoecetes, striatus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Cressidae,NA, Cressa, dubia,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Cressidae,NA, Cressa, minuta,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Dexaminidae,NA, Atylus, falcatus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Dexaminidae,NA, Atylus, guttatus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Dexaminidae,NA, Atylus, swammerdami,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Dexaminidae,NA, Atylus, vedlomensis,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Dexaminidae,NA, Dexamine, spinosa,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Dexaminidae,NA, Dexamine, thea,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Dexaminidae,NA, Guernea, coalita,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Dexaminidae,NA, Tritaeta, gibbosa,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Epimeriidae,NA, Epimeria, cornigera,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Epimeriidae,NA, Epimeria, parasitica,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Epimeriidae,NA, Epimeria, tuberculata,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Eusiridae,NA, Apherusa, bispinosa,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Eusiridae,NA, Apherusa, cirrus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Eusiridae,NA, Apherusa, clevei,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Eusiridae,NA, Apherusa, jurinei,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Eusiridae,NA, Apherusa, ovalipes,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Eusiridae,NA, Calliopius, laeviusculus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Eusiridae,NA, Eusirus, longipes,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Gammarellidae,NA, Gammarellus, angulosus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Gammarellidae,NA, Gammarellus, homari,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Gammaridae,NA, Dikerogammarus, villosus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Gammaridae,NA, Echinogammarus, pirloti,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Gammaridae,NA, Echinogammarus, planicrurus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Gammaridae,NA, Echinogammarus, stoerensis,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Gammaridae,NA, Gammarus, crinicornis,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Gammaridae,NA, Gammarus, duebeni,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Gammaridae,NA, Gammarus, finmarchicus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Gammaridae,NA, Gammarus, insensibilis,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Gammaridae,NA, Gammarus, locusta,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Gammaridae,NA, Gammarus, marinus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Gammaridae,NA, Gammarus, obtusatus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Gammaridae,NA, Gammarus, oceanicus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Gammaridae,NA, Gammarus, salinus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Gammaridae,NA, Gammarus, tigrinus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Gammaridae,NA, Gammarus, zaddachi,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Haustoriidae,NA, Haustorius, arenarius,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Hyalidae,NA, Hyale, pontica,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Hyalidae,NA, Hyale, prevosti,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Hyalidae,NA, Hyale, stebbingi,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Iphimediidae,NA, Iphimedia, minuta,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Iphimediidae,NA, Iphimedia, obesa,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Iphimediidae,NA, Iphimedia, spatula,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Isaeidae,NA, Gammaropsis, maculata,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Isaeidae,NA, Gammaropsis, nitida,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Isaeidae,NA, Gammaropsis, palmata,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Isaeidae,NA, Isaea, elmhirsti,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Isaeidae,NA, Megamphopus, cornutus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Isaeidae,NA, Microprotopus, maculatus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Isaeidae,NA, Photis, longicaudata,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Isaeidae,NA, Photis, reinhardi,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Ischyroceridae,NA, Cerapus, crassicornis,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Ischyroceridae,NA, Ericthonius, difformis,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Ischyroceridae,NA, Ericthonius, fasciatus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Ischyroceridae,NA, Ericthonius, punctatus,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Ischyroceridae,NA, Ericthonius, rubricornis,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Ischyroceridae,NA, Ischyrocerus, anguipes,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Ischyroceridae,NA, Jassa, falcata,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Ischyroceridae,NA, Jassa, herdmani,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Ischyroceridae,NA, Jassa, marmorata,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Ischyroceridae,NA, Jassa, ocia,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Peracarida, Amphipoda, Gammaridea,NA, Ischyroceridae,NA, Jassa, pusilla,NA,NA
